UMAP_1,UMAP_2,Cluster_ID,Clean_Title,Question_ID,Mapped_Label,Label_ID
8.17294,2.8283746,48,distance noun verb,71585275,Tool Usage,4
6.64653,6.356794,42,use google natural language portuguese sentences gcloud cli tool,47983866,Errors,0
6.640217,1.4516361,14,nlp words polarity,27278239,Implementation,1
8.97254,2.7209675,39,count repeated words compute score sentences document analysis,27289434,Errors,0
1.6518216,5.9836516,15,runtimeerror trying extract text features bert model using knn classification,76802096,Implementation,1
10.970959,5.193909,28,simple spell checking algorithm,7805897,Implementation,1
7.4225106,0.88137347,9,generating dictionaries categorize tweets predefined categories using nltk,60359628,Text Preprocessing,3
3.2580254,1.5298762,2,updating feature names scikit tfidfvectorizer,25154231,Text Preprocessing,3
4.012428,4.9413757,75,getting shape error loss function tensorflow nn,73809899,Tool Usage,4
9.214193,9.299146,66,get original sentences corenlp,43438548,Model Training,2
8.047336,3.2757666,88,algorithm calculate similarity texts,3581951,Model Training,2
5.3024573,0.6759484,5,download trained lda model gensim,45476932,Implementation,1
10.536418,2.01654,37,pandas dataframe memory usage double number rows dataframe doubled,56782842,Errors,0
10.793899,4.1579785,-1,replace non alphanumeric characters space php,5550617,Uncertain,5
7.530799,0.79519224,9,finding city country company name tweet text using java,8242656,Text Preprocessing,3
5.0968876,2.5289419,83,parameter size means gensimmodelwordvecsentence size,51792916,Errors,0
6.706137,1.3280598,14,lime explainer shows prediction probabilities different classifier prediction sentiment analysis,54305070,Implementation,1
10.684778,2.3356009,37,attributeerror running lowercasetranslate stringpunctuation pandas df,63585138,Errors,0
6.0566397,7.2559557,33,parsing user input predefined json format,38670581,Vector Embeddings,6
3.8260672,5.2470393,75,pytorch indexerror index range self,70052109,Tool Usage,4
3.691093,1.2886713,2,using tfidf countvectorizer pipelinegridsearch,58366004,Text Preprocessing,3
9.342812,0.5213762,4,r librarytm get ngrams output underscore,47061217,Tool Usage,4
11.530319,3.1487634,11,distinguish scanned pdf native pdf python,54783517,Tool Usage,4
6.7014003,7.5998793,56,spacy tokenize apostrophe,55173760,Errors,0
6.221851,8.810866,54,spacy ner results highly unpredictable,58677460,Implementation,1
10.532002,2.3524559,37,extract nouns dataframe store another row,73050276,Errors,0
6.5854363,4.9057994,71,python nltk maximum entropy classifier error,10020682,Text Preprocessing,3
3.633325,4.1526985,75,replace embedding layer time distributed dense training,39532572,Tool Usage,4
3.4866936,6.045531,58,transformers error runtimeerror failed import transformerstrainingargs,78843104,Implementation,1
7.5138407,3.1497087,-1,calculate average pointwise information query two strings,32131759,Uncertain,5
3.0073254,5.7136474,57,write fasttext customised transformer,65300462,Model Training,2
3.470644,1.5210514,2,using text classifier model vectorized done using tfidf unigrams bigrams,60056834,Text Preprocessing,3
7.7120056,8.123549,-1,iob tagging method named entity recognition ner advantage terms model accuracy computational time,71705263,Uncertain,5
12.619381,5.259317,18,stemming harm precision text classification,10369479,Tool Usage,4
10.746208,6.604856,31,require accessing wordnet hierarchy implementing algorithm,13099737,Tool Usage,4
3.3908956,6.5052066,30,getting fscore combining roberta bilstm,58971200,Model Training,2
4.033958,5.9406843,73,correct loading torchtext model vocab inference,67296934,Tool Usage,4
4.224765,5.672556,72,get size vocabulary tensorflow tokenizer,67472863,Errors,0
12.546269,5.3358283,18,stem function error stem required one positional argument,53140392,Tool Usage,4
6.5296717,7.661709,56,getting errors using tokenmorph spacy,66534435,Errors,0
10.020389,6.1656795,78,detect inquiry sentence wavvec result,71994950,Tool Usage,4
9.254313,2.538321,39,return frequency words column along row associated,67300898,Errors,0
3.8482683,5.4846306,75,error message mean pyarrowlibarrowinvalid failed parse string scalar type int,73292528,Tool Usage,4
6.859617,5.289547,-1,interactive learning,56113519,Uncertain,5
5.1975155,2.3071818,83,gensim wordvec mostsimilar filtering prefix,48137617,Errors,0
7.3936462,0.88548523,9,tweet clustering semantic analysis,41863456,Text Preprocessing,3
7.781191,3.4220154,88,extracting user interests social profiles,9552073,Model Training,2
4.315335,8.169254,22,programmatically access ime,29949948,Model Training,2
3.0134876,2.8291888,0,update glove models,64017591,Vector Embeddings,6
11.694237,5.7412734,19,elasticsearch analyzers text analysis,62512199,Vector Embeddings,6
7.8549843,7.63554,77,number name entity recognition stanford,43816678,Vector Embeddings,6
6.868345,1.1909679,14,sentiment analysis storing polarity values gathered twitter tweets given range dates,40623427,Implementation,1
4.237194,8.669841,23,dialogflow multiitem recognition,69764489,Implementation,1
3.2933216,1.4824941,2,get selected feature names tfidf vectorizer,42525072,Text Preprocessing,3
5.9733753,6.2644343,46,slow gptall python sdk,78951976,Vector Embeddings,6
6.653703,6.3754697,42,natural languages supported google cloud natural language api,42204887,Errors,0
10.77839,6.6081777,31,wordnet come,7752440,Tool Usage,4
10.476144,1.9502393,37,apply function dataframe column lists,55103428,Errors,0
9.092973,2.8618226,39,count words different classes separately text file,39816922,Errors,0
5.5875793,0.27097765,6,generate topic list titles using lda python,48606331,Tool Usage,4
9.361618,2.3877468,39,r count words df row add output new column ideally tidyverse tidytext,72504680,Errors,0
5.868991,5.378309,45,training fastconformerctc kazakh language,78642627,Text Preprocessing,3
3.8973632,4.8261056,75,numtrainepoch always save latest value instead corresponding value maximum acuracy capture correct epoch value,79135095,Tool Usage,4
3.2526562,1.5159488,2,tfidfvectorizer tokenizing properly,59096174,Text Preprocessing,3
3.8231406,5.361508,75,runtimeerror stack expects tensor equal size,65851195,Tool Usage,4
10.812027,7.5338874,25,get opposite lemma wordnet,33520398,Model Training,2
1.4041394,5.6581264,15,revert bertxlnet embeddings,60997438,Implementation,1
9.851188,8.014884,40,phrasematcher returns empty list trying tag one item inside document,54645926,Implementation,1
3.6570017,5.0763397,75,perform indexing gather pytorch,63346643,Tool Usage,4
9.130615,9.645724,66,opennlp name finder training unsupported language en,51598332,Model Training,2
7.354902,2.8502984,89,efficient clustering algorithm nearly uniformly distributed data,37261791,Text Preprocessing,3
7.886926,3.6667485,88,represent parameters loglikelihood ratio text corpus,34595985,Model Training,2
3.5326023,7.1176605,26,gpt optimization method,75349710,Vector Embeddings,6
6.862376,1.0948844,14,stanford sentiment replicate experiments accuracy get instead,31741845,Implementation,1
5.6434364,0.25586545,6,clustering documents using latent dirichlet allocation,33342350,Tool Usage,4
4.6384177,3.3640993,85,generate matrix context simple word vector embedding python,45723716,Implementation,1
9.078264,9.456101,66,opennlp vs corenlp market reach popularity,44175810,Model Training,2
10.088466,5.5777497,86,binggoogleflickr api would find image go along japanese sentences,5900413,Tool Usage,4
8.97826,7.509581,-1,bow considered elements,70355681,Uncertain,5
2.6872046,6.694199,30,display summarization progress percentage using hugging face transformers,74241344,Model Training,2
10.486345,2.2401702,37,apply wordvec model column pandas dataframe,75890381,Errors,0
3.8101122,5.3705707,75,lowering batchsize eventually results pytorch increasing amount memory reserved,71222965,Tool Usage,4
10.88566,8.862277,8,named entity extraction dates,46192144,Errors,0
10.536137,2.3710518,37,convert pandas data frame json strings separated,69843702,Errors,0
7.780361,7.4674273,77,distinguish two different named entities name,50254074,Vector Embeddings,6
10.50566,2.37684,37,convert text documentstring dataframe python,58308825,Errors,0
3.4167,6.515474,30,difficulty understanding tokenizer used roberta model,61134275,Model Training,2
6.83011,7.1507,52,tokenize paragraphs special characters rejoin tokenized segments reach certain length,72522174,Vector Embeddings,6
2.829895,6.6674314,30,using huggingface fillmask pipeline get score result didnt suggest,61168513,Model Training,2
5.684234,0.26111838,6,map bertopic topic ids back training dataframe,74448344,Tool Usage,4
7.299735,2.749028,89,kmeans using wordvec find nearest words centroids,40289549,Text Preprocessing,3
6.6362762,6.3874536,42,google natural language rest api returns error invalid json payload received unknown name document,46768085,Errors,0
3.731034,5.0104337,75,tensorflow customizingly gather split tensor,42456608,Tool Usage,4
10.870721,7.573827,25,perform lemmatization r,28214148,Model Training,2
10.810673,2.4995978,37,removing particular string python pandas column,52881494,Errors,0
5.998861,7.2350554,33,json files parsing,30989751,Vector Embeddings,6
3.0280857,5.6612883,57,maximum sequence length output transformer,69118249,Model Training,2
7.6313705,8.686181,49,custom ner model extracts substring keyword used training,44899007,Implementation,1
7.072538,7.0091343,52,tokenizing tokenize punctuation like python nlp,67996036,Vector Embeddings,6
9.16199,9.545377,66,opennlp custom pos tagger make dictionary override input tags,42959684,Model Training,2
1.4815786,5.7803264,15,using bert next sentence prediction,55111360,Implementation,1
5.9176197,4.6992435,81,retrieve indices resampled instances oversampling using imbalancedlearn,57464275,Tool Usage,4
1.6040547,6.013218,15,extracting features bertforsequenceclassification,66821505,Implementation,1
3.6368842,5.452108,75,redefine model pytorch max pool error,73588661,Tool Usage,4
3.8622465,4.974504,75,tensorflow model outputs become nan x epochs,51038266,Tool Usage,4
7.9981856,3.3583994,88,finetune distilusebasemultilingualcased model text similarity customisation,68897807,Model Training,2
1.4882085,5.8850584,15,create custom bert language model different language,72429215,Implementation,1
6.912546,1.105365,14,getting sentiment analysis result using stanford core nlp java code,20368101,Implementation,1
9.028778,9.5592375,66,load openie model using open source version corenlp,37199227,Model Training,2
3.7960098,1.6867665,-1,tfidif model creation typeerror gensim,46368720,Uncertain,5
6.119883,8.668096,54,unable get entity training blank spacy model,60706774,Implementation,1
4.290423,8.322377,22,chatbot specific purpose also handle basic things like joke search queries,51338706,Model Training,2
6.8476834,8.829985,60,make spacy rulebase matchs give pattern,60220168,Text Preprocessing,3
3.7097824,4.2774096,75,using embedding layer input encoder,72451813,Tool Usage,4
6.318504,8.763066,54,spacys ner trainer return tokens entities,59669913,Implementation,1
6.113126,4.5995226,81,predefined multilable text classification,48716818,Tool Usage,4
2.835607,6.9550004,30,whitelist tokens text generation xlnet gpt huggingfacetransformers,63920887,Model Training,2
10.83601,7.5189905,25,lemmatization python nltk,53712176,Model Training,2
6.8455205,1.1726772,14,apache stanbol sentiment analysis sentence detection working,15220508,Implementation,1
12.628176,5.257761,18,stemming avoids matching popular words different meanings,14192152,Tool Usage,4
4.2180147,3.8699255,-1,sequence labelling paragraphsentence embedding level using bilstm crf keras,55423019,Uncertain,5
3.1400323,4.8882647,68,generating embeddings custom hierarchical attention network model,76940547,Text Preprocessing,3
10.881815,7.5377007,25,get sort inverse lemmatizations every language,61866913,Model Training,2
6.683395,4.933816,71,pseudo code maxent classifier ner,43327114,Text Preprocessing,3
1.3977315,5.80793,15,bert embeddings lstm ner,72658486,Implementation,1
6.17258,4.589151,81,applying smote featureset text numerical,76959167,Tool Usage,4
6.2307053,8.824388,54,spacy updating ner,53009988,Implementation,1
10.597016,2.1026537,37,keyerror iterating pandas data frame,63914690,Errors,0
11.923576,5.8527174,19,semi natural language search using apache solr,35866603,Vector Embeddings,6
8.949466,6.0435247,-1,turn english sentences first order logic,25006232,Uncertain,5
6.975653,3.9857073,43,nlp curating definitional summaries specific term textbook,44763385,Implementation,1
10.598562,2.06526,37,iterate row pandas data frame make changes,59375602,Errors,0
8.684241,5.183572,-1,phrase extraction tool state art,9854025,Uncertain,5
8.002859,3.5247698,88,categorise similarlike word phrases,45542179,Model Training,2
12.613034,5.286155,18,porter lancaster stemming clarification,60387288,Tool Usage,4
9.81781,8.4371195,40,tag words include one specific symbol spacy,78344850,Implementation,1
1.4506972,5.9393296,15,sliding window approach finetuning bert ner task,76351780,Implementation,1
9.115653,2.8335083,39,bash script process irregular text count occurrences cut threshold,22736427,Errors,0
2.785347,6.719765,30,huggingface trainer throws attributeerrornamespace object attribute getprocessloglevel,75595065,Model Training,2
6.8990393,1.2537224,14,calculate sentiment score dataframe using spacytextblob,67253025,Implementation,1
7.5399976,0.7921056,9,extracting mentions hashtags urls placing new column twitter dataset r,71857430,Text Preprocessing,3
4.225658,8.684063,23,dialogflow agent name project id characters allowed,52615892,Implementation,1
5.8880544,4.640644,81,use dataframe multivalue cell input machine learning classification,73866404,Tool Usage,4
9.758652,5.644199,86,morphologytool get root word suffix given english word,25898179,Tool Usage,4
4.489599,3.4979734,85,obtain cls sentence embedding multiple sentences successively without facing ram crash,74672797,Implementation,1
8.925658,0.6205963,4,add one smoothing language model count denominator,53195062,Tool Usage,4
11.786161,5.657424,19,preserve punctuation characters using lucenes standardtokenizer,28346083,Vector Embeddings,6
6.9151373,7.104831,52,tokenizing dutch words,66421785,Vector Embeddings,6
3.8705978,4.8986773,75,sbert finetuning always stops finish epochs,79021064,Tool Usage,4
4.2845917,8.448705,22,detect message intended continue conversation start new one,71502026,Model Training,2
4.0365996,4.755255,75,training loss remained almost unchanged training,77104112,Tool Usage,4
5.7465067,8.45317,53,error loading trained encorewebtrf spacyv ner model,64968313,Errors,0
10.882093,5.61884,29,arabic wordnet notformatted words,16096559,Errors,0
9.32635,0.53529084,4,extracting phrase ngrams sentence corresponding main verb,37787708,Tool Usage,4
8.041282,3.349537,88,measuring similarity two long texts,52519157,Model Training,2
5.187007,2.2469401,83,jaccard index python corpus using gensim,50953272,Errors,0
7.3611407,3.1763418,-1,b b second order pointwise mutual mutual information mean,27616691,Uncertain,5
7.460421,3.0066946,89,implement query searching specific cluster document clustering,11566617,Text Preprocessing,3
9.9281225,8.408944,40,train spacys existing pos tagger training examples,56779217,Implementation,1
6.3383846,4.6300416,81,machine learning using multiple features text processing,49521708,Tool Usage,4
6.1074586,8.795992,54,determine transfer learning strategy ner task,68128292,Implementation,1
6.7704635,7.1886954,52,best store tokens container,65115016,Vector Embeddings,6
8.969711,0.61258644,4,laplace smooth trigrams,58778270,Tool Usage,4
3.685872,6.909767,26,improve allen nlp question answering performance,65452775,Vector Embeddings,6
5.6348557,0.27109554,6,topics identified stanford topic modeling toolkit similar,10205256,Tool Usage,4
9.127788,9.638307,66,issues training custom named entity recogniser apache opennlp,41721778,Model Training,2
9.887175,7.9869113,40,text mining use parser tagger ner tool,3108602,Implementation,1
10.519826,2.160144,37,creating data frame form loop,54191422,Errors,0
11.549258,3.1296518,11,saving pdf reading function result variable,53462415,Tool Usage,4
10.655545,1.9754195,37,find similarity score two rows pandas data frame,74419603,Errors,0
6.620586,6.370726,42,google cloud natural language api customization specific context,45595579,Errors,0
6.805478,6.3861294,42,demo app google nlp working code,50447540,Errors,0
11.506278,3.1561792,11,parsing index page pdf text book python,49087762,Tool Usage,4
6.6234584,1.5227369,14,rnns handle negation sentiment analysis,78665040,Implementation,1
4.4371758,8.273113,22,natural language bot nodejs standalone windows app,52860108,Model Training,2
4.072888,4.4172783,75,predict categorical class given string unseen data trained tensor flow model,66278703,Tool Usage,4
6.5077534,8.879714,-1,calling asr model bhasini throws codesomething went wrongmessagenulltimestampt,78700355,Uncertain,5
3.770702,5.525125,75,load plain text file pytorch,55216339,Tool Usage,4
10.940349,8.766365,8,issue utilizing statements time according situation,74354001,Errors,0
7.9620414,6.997279,76,identify names string,14588662,Tool Usage,4
10.839235,5.5552807,29,preprocessing arabic text,76691675,Errors,0
7.367191,2.8509064,89,performing clustering text column data frame,35795625,Text Preprocessing,3
10.174885,7.26926,34,parameters calculating accuracy part speech tagger,25100559,Implementation,1
8.445515,9.699331,21,anyone done training custom data using allennlp coreference resolution,69989252,Tool Usage,4
6.8104258,1.2688929,14,creating self learning sentiment dictionary,57178799,Implementation,1
6.697872,5.815102,47,translator googletrans translating texts english,67519425,Model Training,2
10.815477,7.5456185,25,word lemmatization working expected,72126722,Model Training,2
9.126935,2.8685374,39,write counter object text file,46417263,Errors,0
3.505651,1.2799459,2,interpreting sum tfidf scores words across documents,42269313,Text Preprocessing,3
5.9834414,0.47962508,7,get list words topic pyldavis,53217543,Model Training,2
5.091763,2.2935216,83,gensim google colab able import nmf,74747316,Errors,0
10.888387,3.9207823,-1,remove ending sign bangla text,67061184,Uncertain,5
9.254014,2.8887625,39,frequent words row,53557078,Errors,0
1.6192738,5.8716555,15,access predictions pytorch classification model bert,56201147,Implementation,1
9.976625,7.7882543,40,python nltk tag correctly spanish language,52920179,Implementation,1
10.722424,6.5315094,31,may find list words used describe relations relationships,57472482,Tool Usage,4
9.248624,9.341223,66,nlp difference sentences document stanford opennlp,41767893,Model Training,2
1.3983717,5.745775,15,bert vocabulary every word,71617394,Implementation,1
10.206865,2.5340383,-1,create data frame text file,44089653,Uncertain,5
5.556157,2.7552907,41,understanding role function buildvocab docvec,64866067,Model Training,2
4.5391793,8.892451,20,slotfilling intentdetection joint model,62183524,Uncertain,5
6.716227,5.78345,47,prioritize internationalization parameters,6006839,Model Training,2
5.4289603,5.16058,55,data sometimes split stets sometimes difference,75718549,Tool Usage,4
4.0224185,5.9435444,73,text vectorization torch model layer,73238912,Tool Usage,4
3.9795506,4.6749053,75,return history validation loss keras,36952763,Tool Usage,4
9.806357,8.392844,40,custom spacy tagger tag words dictionary,77427999,Implementation,1
2.9241025,6.675517,30,save checkpoints using huggingface sfttrainer,76885998,Model Training,2
3.4100282,1.3983704,2,tfidf large dataset,25145552,Text Preprocessing,3
4.495421,9.247512,17,luis api high latency publish endpoint,50944024,Text Preprocessing,3
9.097503,4.9665136,-1,extraction tables preceding words,76167623,Uncertain,5
9.864561,8.202573,40,stanford pos tagger tagging chinese text,16074238,Implementation,1
9.601762,6.1869864,79,perl module find whether word verbnounadjectivearticlepreposition,11451908,Errors,0
2.6701427,6.889674,30,hugging face tokenizer load files properly,67283506,Model Training,2
7.763926,8.755039,49,meaning outputtraining status stanford nlp ner,68546867,Implementation,1
5.419127,4.2976747,70,calculate tagwise precision recall pos tagger,5264492,Model Training,2
9.838573,7.8185143,40,nlp crfclassifiersegmentstring thread safe,29368821,Implementation,1
7.866667,7.187532,76,distinguish persons names organization names structured table column,65676915,Tool Usage,4
4.5270286,3.517383,85,add sentence embeddings derived existing column new column,72206854,Implementation,1
3.14255,4.789992,68,add attention layer bilstm,62948332,Text Preprocessing,3
7.8643317,7.5875344,77,build custom named entity recognition nlp models,41710345,Vector Embeddings,6
6.7223916,5.8265853,47,using googles translation german english,66797042,Model Training,2
3.5565467,1.2810785,2,efficient workaround extract key phrase given sentences tfidf scheme,53567007,Text Preprocessing,3
3.7377896,4.3602614,75,working embedding layer tensorflow,63565345,Tool Usage,4
6.4228454,1.8772317,13,train classifier positive neutral data,13937720,Model Training,2
4.1070366,4.631752,75,gliner finetuning validation loss logging,78697141,Tool Usage,4
10.596296,7.665831,25,nltaggerrequestassetsfor language tagscheme lemma never returns,78122448,Model Training,2
10.274469,2.7433426,37,finding keyword making new column,56330620,Errors,0
7.9361067,7.5075173,77,use entity recognition apache solr lingpipe similar tools,18041663,Vector Embeddings,6
5.9289765,5.379384,45,run inference mptb language model,76357536,Text Preprocessing,3
1.3923391,5.686716,15,spacy bert dictionary,60656880,Implementation,1
2.137085,6.3106875,15,reduce number hidden units hugging face transformers bert,61072673,Implementation,1
2.716283,6.7982836,30,use hugging face model max tokens longer text named entity recognition,79207778,Model Training,2
3.143694,4.958725,68,question attention calculation pytorch seqseq tutorial discrepancy original badahnau luong paper,67097302,Text Preprocessing,3
9.956208,7.967912,40,change number iterations maxent classifier pos tagging nltk,39391280,Implementation,1
7.7851195,5.747236,-1,creating simple concept graph unstructured text using nlp techniques,33471561,Uncertain,5
3.2035048,5.0944843,68,tensorflow addons seqseq output basicdecoder call tfaseqseq,71292414,Text Preprocessing,3
10.176498,2.7898057,37,bangla text word cloud,69280712,Errors,0
4.185306,3.7115965,84,tensorflow basic wordvec shouldnt using weights nceweight transpose representation embedding matrix,43804684,Model Training,2
8.28408,8.482444,-1,downloading ml annotations ibmwatson knowledge studio,61060321,Uncertain,5
11.947511,5.83304,19,searching data typos solr,32741557,Vector Embeddings,6
10.739726,7.535649,25,build lemmatizer using fasttext,60982657,Model Training,2
4.3647985,8.305682,22,service bot go chatscript rasa,60180370,Model Training,2
10.727006,7.7165966,25,stanford corenlp lemmas recognised correctly,51988251,Model Training,2
3.7439954,4.5814323,75,input layer lstm incompatible layer expected ndim found ndim,62395559,Tool Usage,4
9.902703,8.381737,40,pos tagging ner chinese text spacy,57455267,Implementation,1
4.568577,4.144248,-1,variable size input cnn model text classification,47517506,Uncertain,5
3.675122,5.253854,75,pytorch saveload model lower dev set accuracy,68615933,Tool Usage,4
7.916798,3.489496,88,find similar sentence corpus wordvec,66026102,Model Training,2
10.08787,8.183232,40,creating rules word permutations based words pos tag,24276520,Implementation,1
11.489634,3.166138,11,full text pdfs pubmed articles,4693226,Tool Usage,4
9.674774,8.322527,40,stanford ner tagger super slow,40495027,Implementation,1
8.455935,9.637652,21,replace coreference resolution words sentence using stanford corenlp,60493541,Tool Usage,4
3.1047556,5.0084987,68,get attention masks hf pipelines,77603219,Text Preprocessing,3
5.322675,7.6679873,51,install issue python spacy package anaconda environment,28399340,Text Preprocessing,3
2.9763858,5.787187,57,transformers natural language processing stack encoders,59384146,Model Training,2
5.365645,7.876497,51,import already downloaded spacy language model docker container without new download,72431625,Text Preprocessing,3
3.9682562,4.202779,75,wordvec lstm good training validation poor test,71963038,Tool Usage,4
7.510032,0.8002102,9,tools getting intent twitter statuses,3484878,Text Preprocessing,3
1.8225081,6.1430984,15,bert tfhub slow using gpu,59637598,Implementation,1
9.079209,2.815415,39,histogram common words collectionscounter object,64809764,Errors,0
7.851246,2.430944,44,get cosine similarity value words two different lists python,53042120,Uncertain,5
6.737716,7.0413074,52,tokenize teilike text,49733653,Vector Embeddings,6
3.6311746,4.749249,75,neural conditional random field forward algorithm recurrence,68369037,Tool Usage,4
8.008068,2.829352,48,euclidian distance word sentence vectorizer,79247594,Tool Usage,4
10.723195,2.3812454,37,spacy stemming pandas df column working,62385670,Errors,0
2.8213754,6.7233934,30,hugging face model deployment,76727040,Model Training,2
9.579428,2.6238632,38,language based processing r selecting features dfm certain pointwise mutual information pmi value,53802441,Implementation,1
4.8702173,7.310334,-1,gensim error mostsimilar jupyter kernel restarting,65333831,Uncertain,5
5.8970757,0.3846522,-1,top topics collection comments,44265674,Uncertain,5
3.383447,6.521373,30,api serve roberta classificationmodel fastapi,65150667,Model Training,2
4.1565294,1.1522111,1,retain original document element index argument passed sklearns countvectorizer order access corresponding part speech tag,74611192,Errors,0
5.007067,2.5049982,83,still solution load existing googlenews wv gensim finetune additional corpus,60960326,Errors,0
8.131926,1.2984176,3,use spacy pyspark,68804968,Tool Usage,4
3.7521954,4.9948225,75,umap batch data,73776079,Tool Usage,4
6.9681945,1.2526053,14,analysing youtube comments using python parameter disabled comments,63617007,Implementation,1
10.0081215,7.9381056,40,use python nlp pos tagger c code,8595120,Implementation,1
4.271539,5.434601,-1,training samples loading training,63042780,Uncertain,5
3.806809,4.877669,75,calculate gradient ranking loss,46882281,Tool Usage,4
9.912968,8.154946,40,difference pos tagging shallow parsing,8998979,Implementation,1
4.527013,3.9982677,-1,convolution embedding axis nlp,51317259,Uncertain,5
5.745892,0.39557657,6,access topic words gensim,46536132,Tool Usage,4
9.078628,2.7635806,39,building word counter analysis,68094770,Errors,0
5.108006,4.2217474,59,possible fine tune fasttext models,57798839,Vector Embeddings,6
9.23347,0.41100594,4,use ngrams multilabel classification,44417390,Tool Usage,4
4.6079555,3.3539238,85,difference contextsensitive tensors word vectors,58688938,Implementation,1
10.006904,7.791311,40,influence nltk tag city gpe instead verb,58470869,Implementation,1
6.19308,8.742894,54,considering azaz digits training testing makes sense,38739236,Implementation,1
5.860267,4.6465516,81,preprocessing data multilabel classification python,56713069,Tool Usage,4
4.030707,6.021727,73,torch use spacy strange errors w standard dataset,59479523,Tool Usage,4
9.035409,3.7457979,87,get matched text given list given fuzzy wuzzy partialratio,64239399,Vector Embeddings,6
9.835264,2.3660545,38,creating single column vector list column r,55407057,Implementation,1
10.80542,7.581639,25,patterns enttype manually labelled span working,62019695,Model Training,2
10.815366,2.4919074,37,python identify nonenglish words pandas dataframe using enchant library,68916331,Errors,0
11.9345045,5.86722,19,solr natural language parsing use,2954814,Vector Embeddings,6
6.9938316,6.9963555,52,faster joinconcatenate two tokens r,48038731,Vector Embeddings,6
6.1084027,3.9550312,65,train naive bayes classifier ngram moviereviews,48003907,Implementation,1
12.134477,5.624941,19,stemmization telugu using java lucene,53493122,Vector Embeddings,6
9.784028,2.4885845,38,r find location word string,72392438,Implementation,1
6.6572433,5.3518476,63,using eluetherapi gpt models nlp tasks,74728925,Model Training,2
6.141996,3.9655511,65,understanding naive bayes text classification,30084153,Implementation,1
6.4926534,8.60514,-1,spacy ner documentation different label types particular lm,73471328,Uncertain,5
5.168615,2.3892753,83,understanding gensim wordvecs mostsimilar,54580260,Errors,0
9.273174,9.424422,66,detect multi set words opennlp,48616941,Model Training,2
4.011127,5.0464764,75,build siamese network transformer model shape input error,70683637,Tool Usage,4
5.6076508,0.28350592,6,estimateeffect stm prevalence topics time,59179064,Tool Usage,4
9.67225,2.522045,38,parse movie script lines dialogue consistent spacing r,67101507,Implementation,1
6.252953,8.366353,-1,formatting training data spacy text classification,51564374,Uncertain,5
2.8214774,6.6917305,30,validation training loss using huggingface,76914119,Model Training,2
3.7455797,6.283941,-1,whats difference peftmodelfrompretrained getpeftmodel initiating peft model,77078671,Uncertain,5
9.815962,6.34476,79,definite vs indefinite article usage corrector,42986810,Errors,0
5.661249,7.7988615,51,usrbinpython module named spacy,66013395,Text Preprocessing,3
4.734642,3.1740975,-1,wordvec add external word every context,44806896,Uncertain,5
4.238995,8.666016,23,dialogflow knowledge beta feature,51833962,Implementation,1
6.6939235,7.5630226,56,prevent spacys tokenizer splitting specific substring tokenizing string,41865465,Errors,0
2.7783732,6.593282,30,transformers model huggingface throws error specific classes loaded,70622895,Model Training,2
6.9033113,7.040657,52,word tokenizer picking thiss,47417600,Vector Embeddings,6
3.9052627,5.238747,75,must feed value placeholder tensor placeholder dtype float shape,48910683,Tool Usage,4
2.9274652,5.099633,68,disable seqeval label formatting postagging,71327693,Text Preprocessing,3
5.918848,4.6208825,81,multiclass vs multilabel classification text dataset,73147444,Tool Usage,4
10.477685,2.3652136,37,python fasttext create corpus dataframe column,44781093,Errors,0
9.816133,2.3387885,38,use sapplylapply foreach access data attributes r,45618562,Implementation,1
6.4528794,4.3638086,-1,type neural network good text classificationextractive summary,36621260,Uncertain,5
9.166103,4.895386,-1,generate specified sentences given list words,66405633,Uncertain,5
8.957449,0.9218785,4,issue nltk trigram model,73724997,Tool Usage,4
6.1694503,7.352102,33,use conllu formatted files neuralcoref training,68532433,Vector Embeddings,6
10.983781,8.832226,8,create google calendar quick add feature java,7594138,Errors,0
11.715723,5.794596,19,integrating elasticsearch stanford nlp without reindexing,31507528,Vector Embeddings,6
7.6895194,8.577157,49,using ner extract airport codes airline codes using nlp library,27960065,Implementation,1
6.751918,1.3538035,14,data cleaning dutch text sentiment analysis,59528902,Implementation,1
6.3600154,8.79128,54,retraining spacys ner v training volume mix entity types,43912195,Implementation,1
6.7057557,1.24003,14,sentiment analysis small dataset,57266854,Implementation,1
9.219188,0.5085298,4,estimate ngram probability,23916279,Tool Usage,4
4.108217,1.1879282,1,scikit learn check analyzer parameter countvectorize working correctly,59295506,Errors,0
4.060529,4.982448,75,tensorflow keras error calling fit method valueerror outputs must defined loop,68783749,Tool Usage,4
3.8629096,4.7291274,75,implement pairwise hinge loss keras,54187180,Tool Usage,4
7.3709135,2.9745252,89,clustering web page titles basis meaning,16232319,Text Preprocessing,3
9.323447,0.80472046,4,nltk counting frequency bigram,19145332,Tool Usage,4
9.023276,2.7878857,39,getting typeerror unhashable type list trying find word frequency,60261759,Errors,0
5.9624295,7.1800666,33,unable load sentihood dataset json file python,57858400,Vector Embeddings,6
9.978382,7.8408356,40,hmm tagging accurate nltk,32202878,Implementation,1
6.7253995,1.2617562,14,sources classified sentiment data,9288572,Implementation,1
9.069652,8.422128,-1,stanford parser installation fails windows,21867978,Uncertain,5
2.8401935,6.698742,30,one reinitialize weights hugging face llama v model official original model,77499162,Model Training,2
7.0104275,3.7612014,43,whats difference adaptedlesktanimoto adaptedlesk,18179964,Implementation,1
