UMAP_1,UMAP_2
3.3741949,1.4208943
9.701902,2.4849977
9.773875,4.5108347
8.075041,3.7970757
9.657855,4.8088484
9.380172,6.066003
10.611475,7.6622562
8.972786,9.487486
9.396943,7.345946
6.7160416,1.2242855
9.725785,6.2637067
4.737611,5.4123416
10.499637,2.3547916
7.986183,6.704164
9.895449,7.951034
10.577985,2.118663
8.336061,4.3147316
7.698727,7.405472
9.475497,5.6994762
10.881815,7.5377007
10.844652,5.5589423
8.570246,6.271487
1.435413,5.776721
7.7877812,2.2927084
9.726972,2.4611058
4.538947,4.02485
3.7766006,4.477628
5.2365713,7.2009525
7.919292,6.853256
6.1537275,4.2696905
11.117961,8.908631
4.169468,1.1461464
8.857107,3.5050485
3.8958948,5.131517
10.459043,4.8976707
6.8780527,8.667418
4.318083,5.2881045
9.6248455,4.248794
9.698828,2.5237045
11.927396,5.8074746
3.596715,5.9401054
1.47266,5.7708836
4.095353,4.297659
7.314457,3.6262352
7.544987,7.7355847
6.85332,6.338019
5.0607843,2.4785311
8.247663,2.9050698
6.5608163,7.6593127
4.0400085,5.930262
9.713586,3.9196754
5.311132,3.2061973
7.52243,5.6163487
7.8248663,2.3680537
3.7793808,4.1005936
7.3405557,2.9385948
10.562168,2.3842227
5.9623384,8.633031
5.135782,4.214166
9.803136,5.094417
9.025901,5.1811595
8.141849,3.4339457
6.6451383,7.790285
9.906144,2.3073342
1.4839767,6.0200667
3.4800463,1.4069028
8.8813305,0.6422507
9.070618,2.6501288
10.032799,2.3596797
7.032551,8.337158
9.481957,0.69083476
5.59537,3.2982173
9.975703,7.836058
3.736694,7.329473
6.593332,8.687029
7.0116005,6.971374
6.469099,5.3820634
3.1153495,4.905358
9.08379,2.4205637
7.81617,7.3630056
9.454623,4.054539
10.445049,4.8145556
7.9357758,3.2422507
5.490347,0.5223489
7.559275,7.2680397
8.566286,7.0037503
8.443998,5.013277
4.115285,1.191266
10.358204,4.3033886
8.985402,3.6645615
4.8812037,6.8861904
6.501472,8.003083
5.7702017,4.298108
6.29889,8.749193
6.067587,8.42929
5.9876018,8.140062
4.1457653,2.658913
3.0152323,5.7538433
3.6094272,4.445784
6.576452,7.711241
10.844048,3.7800834
8.710498,6.981738
6.902968,7.1427197
10.876729,7.6212306
7.31951,2.8668063
5.957622,0.44689956
10.631572,4.4810762
11.060335,4.0598226
8.800697,4.779791
3.5083048,4.419377
4.8311563,5.8318486
8.451343,7.646491
9.814085,2.091011
6.811331,8.827649
10.975953,5.0984893
10.15151,2.728868
3.1788101,1.8685027
4.937002,6.8587437
9.318595,4.3630853
9.334978,0.5398213
10.665372,2.448835
6.279806,4.37199
6.7082553,5.330389
3.036993,5.8022523
6.048295,5.6209598
7.6685624,5.5099564
11.343731,4.428426
5.058293,6.018874
4.917412,5.5145807
9.482732,3.3700745
6.5779033,2.7091446
4.6331706,3.8367562
1.4340171,5.552742
6.8978963,7.03001
6.560354,8.707403
5.418489,3.4343283
8.127157,7.517203
7.68539,5.5309815
9.463675,1.5598902
3.327917,1.4690748
7.2627625,2.7562656
7.287084,7.0652256
4.1841755,3.8751543
1.3906615,5.826439
6.3026247,8.631499
6.839575,4.693889
1.4946021,5.8141055
8.858441,7.078334
5.3168864,2.2956042
9.270595,4.265836
11.372847,4.1504087
8.720076,6.9464507
11.667138,5.7800946
9.148011,9.563928
8.371984,8.23342
6.8612366,8.728599
9.645161,5.1164007
4.959859,4.772604
5.8042183,8.344833
11.377594,4.1630225
4.976177,4.9183245
8.044991,7.788761
10.382308,4.651776
4.915777,3.0796857
4.9871054,2.5455103
11.517043,3.1367152
8.069091,2.79837
10.753037,2.4239488
3.75016,4.3837323
7.012279,7.2643056
5.0258064,3.7104242
3.4985647,1.3413275
8.508282,4.15514
9.366423,4.2920976
8.587634,7.103316
4.4741793,4.6951804
9.047683,8.236251
4.8162107,5.532988
6.924687,2.0688272
8.841715,8.698043
8.874718,8.9695425
7.765908,8.35389
9.460605,7.2674527
8.345052,5.144139
4.5513105,3.3550458
10.087354,8.203226
5.154845,2.395092
3.0471628,2.8479273
6.0638175,3.9754477
10.461373,1.9244584
10.439282,4.789805
9.097069,9.615063
4.008307,4.7399316
5.081504,2.3082037
1.6064091,5.1258907
10.4092865,4.723069
7.7742786,3.6503642
6.88501,4.5916977
3.0276818,2.8311172
1.8724216,5.965251
6.81594,8.675975
6.755064,9.561983
8.172426,1.2894322
9.708158,3.3449135
6.5252285,2.0222628
12.482491,5.400833
8.917478,1.7006608
9.835264,2.3660545
11.114053,3.7090375
8.842654,4.368368
3.618802,4.46077
8.974078,6.921246
4.413973,3.3685076
8.096547,3.566481
4.8892193,6.90459
8.476422,7.154018
4.320558,8.325609
10.530521,2.3076973
9.851175,4.9001594
4.616964,3.1886387
11.1319685,4.204219
8.002329,5.3219266
5.2374735,4.6927614
9.821662,7.5749874
8.704719,4.427341
9.98144,3.8384087
6.9098983,7.043414
6.6325746,4.637822
10.39878,4.673614
5.781631,4.64283
7.2016444,3.1928022
4.688427,4.8407955
5.988698,5.6306252
8.441744,9.716051
9.6487465,2.6153328
1.6166104,5.108807
6.760579,5.192234
7.220406,8.174815
6.464204,7.9837046
7.9434924,2.960818
7.013367,4.671864
7.556051,5.863813
4.6904817,8.426595
6.198684,8.769776
6.9923983,7.145272
7.9585414,5.008088
5.904022,2.963511
6.785619,6.4114013
9.336642,1.5731199
1.4211398,5.8435364
1.3539708,5.6951876
5.575552,6.6620603
3.3977413,1.4337672
4.122308,1.1870086
7.3611145,6.381636
4.0023713,4.623639
6.3114133,1.6996179
5.1619287,3.8760724
9.439088,0.686512
5.0419717,5.9705367
10.159737,2.0585783
7.795455,2.351323
9.1476555,7.546359
5.4669533,3.480237
7.8865285,6.6562495
10.407006,4.6126385
10.583627,4.0464873
3.62852,4.2682877
9.254014,2.8887625
8.927111,8.648477
6.9019594,8.449551
4.2440577,8.700521
10.468906,2.3745968
7.902673,3.9904585
11.077358,4.0609
4.1512585,2.5954165
8.925658,0.6205963
10.501099,2.4103403
3.7356153,4.4112344
9.200417,0.4995502
10.360432,3.3410914
9.756077,4.3537273
5.059728,3.1722116
9.038209,2.6520991
4.1750317,4.951703
10.868327,7.594757
8.60748,5.7083516
9.056865,4.616676
8.671302,6.361485
8.918948,7.017594
4.4989367,9.2653475
9.836281,7.8925624
9.728081,6.1279106
10.330439,2.7368553
4.4487867,4.617404
6.8331013,8.785791
5.7474995,2.276331
8.181829,4.519125
3.2841034,1.5016419
4.18835,1.1338493
9.123751,7.420671
8.78291,9.242195
8.612266,4.344284
3.6336,4.266287
5.5816827,7.9114075
10.922975,2.6885521
6.703883,5.807526
9.72874,3.5407467
11.503082,3.1316998
8.272632,4.8387647
6.7654967,7.0131006
7.7455993,7.2012234
5.591433,4.6975603
9.436978,3.6365263
9.789931,2.4938695
6.1639366,3.3921275
6.79836,1.3186221
8.970925,3.9581041
6.05234,7.2699666
8.637248,4.534244
7.6498046,5.8108606
4.4941807,9.25103
8.310605,4.164037
9.236403,9.465176
8.31406,3.4487712
9.263061,2.382612
5.9811263,5.7484026
8.448795,9.699288
4.4138646,3.6255221
8.631932,7.1980658
6.3006725,7.9950714
4.7551594,5.8328266
3.6656277,4.2617335
7.323139,3.698064
9.637739,4.305547
10.288953,3.951307
8.908624,6.6845827
4.8632317,6.8907833
10.6359005,6.785606
4.198164,8.561327
7.213309,7.109479
4.9307504,6.0685287
9.239135,7.4016695
4.313535,8.5665
4.058294,4.805633
6.4771767,4.48595
6.8954334,1.1118464
11.568575,4.2219477
3.8247166,4.119058
10.50424,1.9488035
7.4014435,6.396317
4.08398,4.781937
10.259857,4.895159
4.253363,4.8113203
9.768873,8.209337
8.553829,6.395186
4.448207,4.56249
11.092959,6.3066998
8.9186325,6.7223825
4.6007752,4.1121306
8.821147,6.065506
3.0705817,2.8256044
9.262203,0.46103072
8.628994,8.164737
12.553539,5.2863793
9.941456,3.645917
9.273174,9.424422
10.058026,6.594223
9.280659,4.3416743
4.453163,3.7052348
6.1818256,8.800851
6.618367,7.616318
8.08111,8.157249
8.450436,9.737989
10.843289,7.6520486
4.2446337,8.688375
7.072033,3.9156895
7.501385,5.9560165
4.3120394,8.305415
8.177656,4.486677
9.130385,7.649439
5.5829716,2.293308
10.932113,2.7747467
9.810339,2.0613544
4.9327483,2.321764
3.3052285,1.509023
8.19032,3.834865
12.570246,5.2619796
4.0921183,3.8840075
5.742018,0.2921375
7.367493,6.373194
7.8048196,2.5261183
4.4605336,3.6249356
8.818064,8.807802
9.342812,0.5213762
6.919735,4.7133737
4.5954666,4.0845
5.1425586,2.2662218
9.820362,2.1091292
6.994983,1.2215995
4.902326,2.6380322
3.0357804,2.8241155
3.5456994,4.426793
5.4537773,0.3887122
7.964517,7.085563
9.302597,0.7213031
5.8464804,5.7184668
4.225734,3.7475152
8.858039,7.100532
8.692341,8.105428
4.169933,1.1603343
8.50641,7.5089498
3.8780036,4.8553934
5.0814,4.6365876
5.139212,2.374221
5.095188,2.8617728
3.4024026,1.4529485
7.824578,7.533462
5.2153296,3.0016966
10.416284,3.8514104
5.425901,4.2682414
6.844953,1.1657476
3.0621247,2.8164387
7.753308,9.337212
7.386853,2.9264069
10.490065,3.9652507
8.1310625,5.265344
9.695685,8.197735
5.4086175,2.347925
3.01754,2.8339758
7.1794143,2.7972546
7.1855583,2.7893975
8.073259,3.637238
9.346835,7.26859
8.105688,3.0913804
7.6313705,8.686181
5.0621247,3.0954812
7.7389493,6.4943237
10.058325,8.254517
8.721503,4.564395
7.7485642,2.4351146
5.6099653,0.23361714
7.1663427,6.045784
6.6794963,6.4352365
6.634891,6.3690577
8.725125,7.109674
10.868473,5.5380354
5.111451,6.69375
7.2808123,3.7017694
10.079512,8.181995
6.4784565,5.396926
6.87618,1.5676297
7.063034,6.865075
8.496537,7.071581
5.6377606,0.2550619
9.202844,0.42624295
8.554215,5.841762
5.2345104,5.8206
4.185306,3.7115965
10.31406,3.3409164
4.189037,3.767276
7.3019133,6.347035
10.160364,7.146432
9.154239,6.215139
9.323109,5.4890895
9.230184,7.8077893
3.471251,1.3098451
9.21799,7.753176
10.006139,8.130427
8.177433,6.9590726
7.7658725,6.359219
3.3025758,1.4946808
9.601555,2.6887138
7.8215604,7.7904353
6.764184,4.340775
9.545425,5.066665
6.8671675,8.826949
4.1168723,4.808279
3.9619486,4.6705823
2.9270146,5.094038
8.317053,5.1502976
6.889274,6.0351615
6.5200763,1.0186093
7.8320003,4.66666
4.684006,8.341792
9.250647,7.025832
3.7115269,5.0306535
8.96855,1.7209111
4.495954,9.228707
8.966231,8.203572
8.09453,1.2698613
12.626553,5.2554874
10.500321,4.9878488
8.630505,8.078325
8.802439,4.404278
4.4432697,8.23789
7.459579,4.2382936
8.756163,8.4660425
5.1358676,2.28797
11.027333,5.104623
6.5906844,1.4804931
10.131507,7.7251096
9.170594,8.128312
11.094578,8.891584
5.2357364,7.164698
7.792211,7.5205297
8.79436,9.07974
6.447574,4.8940682
10.059445,6.4748697
9.118883,4.342414
8.362633,8.376014
5.0885015,3.3094976
6.527905,4.4518137
9.131401,7.4172792
3.778763,5.1072993
10.395096,4.758176
8.797505,4.62473
7.681652,5.8348274
6.3795137,6.3848276
9.215274,9.417473
6.3572087,5.2838264
9.8359995,5.0175457
7.263333,6.9781027
8.813698,6.5912857
9.229164,2.556088
9.190684,7.989096
8.300269,3.0982888
4.1211247,3.8591413
10.05858,4.445215
4.204145,3.7310522
8.534271,8.682724
5.5406156,0.3124491
9.297923,7.141612
10.859078,7.582032
6.8019342,5.283464
7.945407,5.8003597
9.177392,9.376136
8.6834545,8.023017
8.418025,6.9824996
9.359668,6.919787
8.673958,7.313682
6.9475694,3.8710873
8.930442,8.448398
6.724717,5.794102
8.071428,3.5024948
7.770858,3.2608101
7.7872624,2.4583428
8.627202,6.864084
8.0698395,1.3003271
8.067456,5.8690763
8.579553,4.7811446
9.17686,7.8382335
8.942134,9.075332
5.4499726,4.8985353
9.684143,3.401657
7.8185763,6.938381
6.9514503,3.857276
10.514605,1.9586654
4.880753,5.517068
8.719968,8.465442
6.3491244,8.32628
7.909722,8.899325
10.2623205,4.066682
11.550804,5.7238855
8.9151745,0.62751055
8.498378,8.741896
9.604509,6.293191
7.8854,8.92311
7.630963,5.78146
7.181139,4.364796
8.894691,8.747453
8.816212,8.217887
9.054376,7.757521
9.945415,3.8447
7.857951,7.4676642
7.367191,2.8509064
9.7886,6.9611716
8.668143,7.584158
8.564374,7.0259647
5.9615736,0.46868291
7.4969077,4.390638
5.458052,0.39961907
9.128511,2.2928617
8.789351,8.169926
8.835198,8.745173
5.890028,4.3420672
3.2682717,1.5162113
4.3669095,8.230432
9.900643,2.310836
8.61434,7.8338237
5.6434364,0.25586545
9.916162,7.928295
5.8383207,4.3658895
3.4561756,1.3225125
12.46843,5.415062
5.4623885,0.38817924
8.743997,5.765214
7.985016,3.9240928
8.905313,8.229558
7.1638417,7.02344
5.1140265,4.613104
8.318965,4.272517
7.5138407,3.1497087
8.755469,6.7134337
6.754874,1.3409483
7.021711,7.4456286
7.7567554,7.7221637
8.862942,6.024995
9.195104,8.092111
11.892674,5.633943
7.961718,5.5454865
8.921078,8.740206
10.215336,4.6378765
8.93352,1.6913407
6.0164146,4.2645183
10.091741,5.669161
6.1034136,3.9800677
8.911539,5.238827
9.457336,8.15698
9.71749,8.149215
9.117407,2.5852137
9.102317,8.127022
6.9883018,1.2730069
8.872725,8.771716
9.171342,7.8647695
7.8082533,8.840676
5.574618,0.28537628
8.798357,8.304204
8.560601,5.100797
8.792842,9.231679
8.719153,9.0848675
8.758685,9.064267
8.753431,7.8267293
7.4788585,2.8906717
9.925381,6.377556
9.7041855,4.37588
6.5965257,1.50041
8.709362,6.93092
5.8943634,4.3306537
8.417467,5.0509477
8.08365,6.149222
9.848421,4.9722877
10.094094,5.630219
10.782691,6.603649
7.098183,6.8879385
8.043633,4.426097
9.75851,3.3820837
9.551479,6.2452607
7.7483735,9.311677
10.796651,8.65962
5.686478,0.37702626
8.97254,2.7209675
6.9170275,3.9449613
9.215596,9.484998
9.312437,7.597208
8.908727,9.264255
5.906815,4.3112817
9.164682,7.6362963
9.521584,3.6867974
9.148501,9.499432
5.6365385,0.3627198
9.276246,0.43532786
5.7029634,6.345763
9.740053,5.6988115
5.5968165,4.6908417
8.652129,6.3955855
9.754399,5.241264
9.166579,7.563291
7.6625347,6.099663
5.7784576,4.3236384
7.810671,6.2292013
6.308745,3.709782
7.8614783,8.989054
9.039477,5.169178
9.784574,4.4626055
9.5776415,4.6307335
8.7194605,8.234107
10.530883,6.0805993
9.1245,9.536558
9.4401,6.379226
9.346747,4.430213
7.127351,6.124071
9.706934,7.73177
9.885442,7.9564185
8.570699,5.759536
8.115343,5.771308
8.872809,6.3519287
9.7411,2.3525722
9.803704,5.051085
4.1303763,1.1998272
9.365441,0.8004228
9.115653,2.8335083
6.7450137,1.5549954
7.7038493,5.6023374
8.782252,5.0144835
9.272794,9.426557
8.595777,3.6918933
10.754638,6.5928507
9.092159,8.392127
8.916112,5.958192
7.6107635,5.823061
8.666084,9.114837
8.010339,5.4796734
9.094826,3.444529
8.018916,7.8400164
5.640402,4.4303637
9.132254,8.068776
6.1345882,5.6441298
10.901531,4.068741
5.1433063,3.079573
7.777637,7.490046
8.644596,8.119405
5.5033484,6.3634987
9.399945,0.77162427
6.1976733,3.6433103
8.470092,4.5411515
9.741429,5.465042
11.725678,5.806522
8.622793,7.866361
9.072984,4.5705795
8.902303,8.244542
6.9596252,4.3586383
5.075581,3.365236
9.1036625,8.216575
7.5295568,0.791984
6.8455205,1.1726772
5.256049,3.4552317
11.441626,3.146521
8.767678,9.127781
7.1295075,6.11918
7.1292167,6.114694
9.136882,7.9850225
5.647354,6.2458425
7.537577,5.6916065
11.465113,5.730277
10.768047,6.56578
8.946655,7.043126
10.730479,6.5837927
10.521623,6.0657883
8.951898,7.3096657
8.431755,8.335141
9.971332,4.3024244
3.531477,1.264154
10.271716,8.121117
8.020285,3.5526845
9.952008,5.532046
12.153926,5.6107125
9.458262,3.8558414
8.12252,3.7269328
11.405849,5.9014206
10.175547,5.5438724
10.278278,5.4000263
5.6348557,0.27109554
11.056422,6.3551373
7.514424,0.78931016
7.662016,8.6382675
9.1175,6.5613747
8.111443,6.71878
10.7673435,6.523638
8.686946,4.3578315
10.569097,6.577909
8.501511,6.936503
10.083921,8.216158
4.316613,8.323617
7.7201395,7.7024417
5.556376,5.4386234
8.44696,5.0981407
8.697512,4.8154335
7.9252496,7.476225
9.42063,3.8719532
9.120183,9.567626
10.965594,5.2179146
9.866222,5.6531224
7.3899136,5.2344446
8.439187,9.695425
8.147116,6.8165727
9.1593275,9.532101
7.795435,7.55349
7.7590423,9.35134
7.728341,4.7839174
7.129956,6.9667397
8.624208,8.161523
9.888714,5.03484
10.348443,4.1967225
8.419444,5.08956
5.218581,5.218481
9.316461,5.2556834
8.807591,6.5482955
8.245034,5.793333
9.397029,0.60017955
8.332418,4.6805916
9.629003,5.7353764
5.7327886,6.433841
5.5717697,6.906828
3.3044357,1.4967117
8.201805,3.4881504
6.814805,7.1211367
7.4558315,4.586644
8.008185,3.6234105
7.2280045,7.0603037
4.4120445,5.373411
3.062519,5.9687777
5.6354556,7.3782916
9.360396,5.428762
3.7809541,4.7580743
4.2394986,6.5566344
6.7125287,8.717743
5.410555,7.7739253
8.323026,5.157857
10.732493,6.558194
2.716283,6.7982836
7.420846,2.9315166
9.061038,2.3380086
3.7206044,7.0115294
4.7022667,4.8859453
8.959437,2.5322657
6.727759,8.5745
4.6549697,3.3919718
4.78194,8.464784
7.375884,8.559532
9.266672,7.0497756
4.0157495,5.630578
6.739409,5.796213
4.589373,3.700263
7.3117495,6.1658673
4.0717382,6.2806168
11.8466425,5.7299943
7.0045075,3.8751159
7.4440017,6.1301746
4.0702887,4.622456
4.1070366,4.631752
4.83349,6.7612076
5.7313643,8.290722
2.8029847,6.646119
3.7479658,6.9919577
7.835867,3.2501578
10.09712,6.3457885
11.025008,6.7407546
2.8069909,6.7080693
2.9830916,6.3969636
9.524347,5.73988
3.2925582,5.858284
9.344994,6.8216753
4.7506375,2.775382
5.7139134,4.6016684
5.466274,7.8281727
4.283687,8.208422
11.276311,4.1945558
8.5183325,7.1156707
5.071735,5.979898
6.857236,7.416873
3.8629804,5.1518784
3.301643,4.932658
11.38316,4.1647296
3.883193,5.188049
5.399618,5.082151
3.2474494,4.890286
3.008442,5.775531
3.2278845,4.514437
3.554852,5.9800153
3.801358,7.0238547
6.339042,8.28332
4.7603064,5.456151
3.9948997,5.3204274
3.9525313,4.8609867
4.1012545,6.3263817
4.785211,5.8612466
6.843909,5.359837
4.0089917,5.0004883
5.079183,5.6962314
7.5747027,6.106531
4.801435,5.8740616
10.420829,4.712837
8.571361,5.1131973
6.5026255,2.0044127
4.293045,7.6177883
1.4646791,5.9816785
4.542794,7.4504123
8.337118,4.2457
6.835005,8.231335
2.793581,6.7282743
6.219339,8.737664
9.917634,6.5051537
1.9950244,6.2781324
4.1762433,3.964703
8.153978,3.7009015
11.529002,3.1692479
6.9688525,3.9271688
5.1172814,7.107758
1.8908556,5.9677734
3.4086778,4.9909244
2.9982076,5.1628194
7.554881,8.597803
4.0463495,5.9837847
10.596296,7.665831
4.4147344,7.490721
4.0293226,6.2864494
6.6788054,8.651953
3.3747356,5.8930964
5.891666,4.7093906
3.305844,5.4180756
10.082131,6.1627207
4.076921,7.527974
3.2144723,4.6827784
4.3059287,7.420639
2.6461556,6.584338
5.8258953,5.0585885
3.029966,5.8677
11.533055,3.1357548
3.442616,5.473707
6.1962233,8.236158
5.102626,7.2529593
5.3270106,7.1092734
8.5115,4.2927246
8.145811,1.2973132
3.3916636,6.475979
2.8185601,6.6846204
11.4268265,5.8692966
4.5730486,3.351377
1.5247186,5.489045
4.3753176,7.482692
3.1212873,4.9910727
3.8626883,6.808213
4.237658,8.185238
7.7615075,2.389938
6.1020164,5.6535974
9.062024,4.8264327
4.616152,3.3612263
6.687387,8.120414
3.7466211,5.1507773
5.102402,6.94049
1.6166062,5.8083515
3.993071,5.0801783
4.227975,8.684085
3.1047556,5.0084987
4.84335,5.80224
1.4461336,6.027959
3.0011861,5.6601667
9.3111,6.1773596
4.8672633,6.891502
5.338629,7.7555203
1.4487598,5.7186904
5.152545,7.903964
4.3832436,7.478259
4.050444,5.1963043
7.578713,5.5632563
3.0125995,5.7221227
3.6136672,5.20173
2.7853518,6.644725
9.11326,2.8364015
1.4907343,5.8254337
4.8346906,4.491339
5.069849,2.5679479
2.850128,6.721262
6.9418006,7.0245843
3.05113,5.2652206
3.339828,5.674721
3.3023517,5.493424
7.5719857,5.6033173
9.421068,0.64909995
5.947383,5.7247562
5.096106,7.258789
4.7970524,5.559583
8.039409,5.3512826
9.354698,0.47781366
7.0979075,4.2519183
6.89439,8.083479
11.50846,3.154845
4.2584205,5.648667
3.9268396,6.36521
6.9971027,6.914325
4.173293,7.4204574
4.6051855,3.2825096
8.501094,7.305599
4.0138106,4.8887005
7.392745,4.85883
9.19956,6.102649
4.2159,3.9003928
7.2250276,2.7931042
4.270543,5.0403037
9.051382,2.5691915
6.965272,4.1570272
4.666276,3.2389967
3.6404357,4.9397173
3.937765,6.778469
8.0727415,2.1590178
3.479732,6.061545
5.5190587,7.6193886
2.7758186,6.6026263
4.294473,7.590296
5.277402,7.368947
6.189505,8.1810875
7.535448,0.8307762
3.913796,6.924938
6.17258,4.589151
6.6837397,8.319034
3.797616,4.353264
8.4796295,3.5627275
3.0912445,5.982991
4.0739326,6.331659
8.943691,0.59318906
5.3406653,6.3420453
4.5182548,6.0096536
7.641281,6.081308
2.9293842,6.5346622
7.7430043,2.285279
8.160788,5.498753
3.7552197,4.9608026
5.728829,4.9233356
8.831296,6.568478
5.2518616,7.037726
10.393764,4.780144
5.1122723,7.893058
5.0004277,2.486857
8.794384,4.7095714
3.7938957,6.8599944
8.673364,6.7564497
1.5152239,5.904682
5.404074,7.448717
10.839235,5.5552807
10.843032,4.827805
3.8694065,7.345976
11.281653,3.690158
9.040175,2.552559
2.9275613,4.433769
8.824141,8.931591
3.8925126,4.265585
2.9987984,5.714495
4.677862,5.5236597
10.150546,3.571086
6.853892,8.788775
3.5400805,7.0511208
10.862444,7.569446
3.8415408,5.1338506
4.124851,8.016397
5.0236964,7.336401
8.397297,7.072566
10.841446,7.5662794
4.9009123,7.352067
12.634851,5.291426
7.877475,7.1760373
6.9278436,3.9429882
8.540718,7.9899654
7.0866427,3.5768294
9.208445,7.546215
6.537625,7.604813
4.72974,5.532858
7.782753,2.2408464
6.1748047,4.4286904
2.6049838,6.9712667
2.642323,6.92914
4.1797853,1.138349
4.616567,3.261938
4.3530164,5.372923
6.153107,8.77263
6.1021953,5.3553987
3.8150332,6.99474
10.1677265,6.1356306
3.7221181,5.725502
3.5275958,5.4786882
8.932258,3.6788232
11.899159,5.874981
3.7333384,5.585213
3.7716372,5.29858
7.9972672,1.2722958
5.9289765,5.379384
1.4506972,5.9393296
4.3764205,7.117708
4.3611393,7.3752093
9.089802,2.5545514
3.5830681,7.1342225
3.1124573,4.916669
6.951231,3.8871777
4.93387,4.4525228
4.8595595,4.7339826
1.7387332,5.9933753
4.880143,5.1198545
7.1594524,7.0549
3.7379093,5.527309
7.995623,3.5085459
7.104132,8.21463
3.2485712,5.8648086
5.263429,7.6119094
7.7564006,2.346947
3.2889862,1.5140964
2.9362624,5.0659814
2.9683585,5.8185368
4.156292,4.8858843
2.8046517,6.6940937
6.916856,3.6075668
10.1525345,2.0552444
8.601831,5.693707
12.587038,5.27571
4.5725403,3.7219224
6.5852985,2.101684
10.232383,3.6717567
3.398366,6.508042
8.044602,3.2324486
3.3640687,5.89029
2.7730525,6.8175635
8.273352,5.0759983
1.6099765,5.9375086
8.250436,5.3272
8.883799,3.7685316
8.24675,4.670391
1.6099125,5.169751
9.789949,6.2173724
3.6400592,5.7523274
6.51725,4.9137845
4.7225237,6.4251614
5.425668,7.650238
7.1409926,5.7085004
3.7916253,5.601038
5.0873666,2.2837908
5.00288,4.866315
11.526363,3.1717973
4.3886123,8.293795
11.367876,4.1609464
5.7915125,7.923632
9.307758,4.830027
8.908575,7.2058578
6.3815737,6.526849
5.4362607,4.257149
6.5064363,8.75607
3.4522424,6.028446
6.160236,3.3941288
3.7720444,5.2691956
4.7720966,5.3591156
3.4167335,5.327877
3.1775475,4.8949723
3.0219483,5.759658
5.7900267,2.228167
7.882927,3.4787993
4.285175,8.2168865
11.692697,5.7790127
11.562013,4.1984234
4.047155,6.2417994
10.852532,7.5541873
7.0375395,6.92167
6.5842752,8.590693
5.568573,6.408902
4.9119954,5.2909675
2.086776,6.3244047
2.979946,5.83152
9.934403,4.7183075
6.726772,8.481147
3.8918922,6.2228847
4.60594,6.5571265
8.00638,5.2278414
10.273085,4.9187245
10.120419,8.195894
7.977661,2.2405105
7.634917,2.9879987
3.5326023,7.1176605
5.4437265,4.3112216
9.06648,7.6124754
3.1608305,6.331686
3.6760902,4.994477
3.7068481,7.2575274
4.372989,5.0635314
3.1167703,5.0189104
4.065726,5.3673553
8.371143,7.0418797
4.2916284,7.625837
9.149156,7.007703
8.495186,5.153699
7.799755,6.1631703
7.468497,2.9272301
5.056799,3.022822
7.0936155,7.273174
10.773212,7.524071
7.2244134,6.0666146
5.9994226,7.506551
11.124585,4.1738434
4.4262137,8.193852
4.544329,3.6843574
8.477314,7.1076317
10.162653,2.0943205
7.5546417,5.4874444
1.4786701,5.9628496
1.372354,6.0540285
10.790876,7.5035844
9.871137,3.8437002
6.7162447,1.0788623
10.487249,2.5092607
5.5344048,0.27605882
5.115084,3.9132721
10.284227,3.3584843
6.8162847,1.2779604
8.625977,9.03932
4.440704,3.4728668
7.5813904,8.414374
9.15589,6.1062207
7.603506,6.0878296
10.112422,6.256468
5.1580696,5.727982
5.1489635,2.395088
6.8094463,1.3955148
8.085718,5.4239745
7.83461,3.0732276
6.859261,3.6111763
8.388593,7.073504
10.0476885,6.2432933
6.6660476,5.774366
5.0391912,5.117263
7.3659344,6.965133
2.80854,6.7316475
3.4640841,5.757309
4.657908,5.4331
4.0307055,1.1924286
4.489599,3.4979734
9.05319,9.584582
7.8043337,4.940565
6.463109,4.320254
5.054172,5.861037
4.2917213,5.0101986
8.971374,5.961641
5.5399404,7.7265906
2.9467711,6.437788
10.320105,4.0519233
4.1565294,1.1522111
10.124012,5.8602023
4.437912,3.5721838
5.631705,0.29054615
9.439897,0.6525655
8.119212,2.678052
2.6395433,6.9622054
4.239586,8.692566
2.9785025,6.18854
3.767546,5.159348
10.553889,2.2434204
4.2067146,4.5384545
4.1696215,1.1439586
5.1549516,7.921077
6.5615807,2.0686467
2.9509952,5.070435
3.1523635,5.009892
9.295701,5.3699083
5.950497,8.140089
11.561282,5.775964
6.464958,8.118639
2.7746065,6.712979
3.9444394,5.3827534
3.5436807,4.2892427
2.6872046,6.694199
6.7274,9.55474
2.7395573,6.6148934
7.1933084,8.777528
6.197343,8.6503725
6.0827975,4.773502
3.23502,6.400912
6.959942,4.751093
8.059715,2.1166635
9.632076,3.1865406
6.7188907,7.2511744
9.646803,6.572924
6.7315965,8.274151
7.789241,2.4278507
5.428972,4.2709885
6.743732,5.834801
1.745801,6.0045524
7.7296133,5.132873
5.7487316,0.32610992
7.4281716,2.9537203
5.7019444,6.638974
6.059408,7.4182277
11.527061,3.1252766
1.4988599,5.926671
8.19976,2.6576793
8.967922,2.673617
9.813101,4.0988007
8.2479515,7.44938
5.39595,7.7268076
4.3969803,3.7183428
11.450605,3.2057078
8.8217535,9.014978
7.915323,5.678875
6.0541563,5.6778045
9.9489765,5.021743
2.7018185,6.569946
6.8864055,8.738856
3.1870608,4.9630857
